ID,Delivery_person_ID,Delivery_person_Age,Delivery_person_Ratings,Restaurant_latitude,Restaurant_longitude,Delivery_location_latitude,Delivery_location_longitude,Order_Date,Time_Orderd,Time_Order_picked,Weatherconditions,Road_traffic_density,Type_of_order,Type_of_vehicle,multiple_deliveries,Festival,Time_taken(min),Shelf_life(days)
0xA0E6,HYDRES08DEL01,27,4.2,17.438263,78.397865,17.508263,78.467865,04/02/2022,21:00:00,21:15:00,conditions Cloudy,Jam ,Cabbage ,truck ,1,No ,(min) 39,7
0x2656,MYSRES010DEL02,33,4.9,12.321214,76.621094,12.341214,76.641094,3/15/2022,8:15:00,8:30:00,conditions Sunny,Low ,Lettuce ,motorcycle ,0,No ,(min) 14,3
0x917F,PUNERES12DEL01,38,4.1,18.520016,73.830547,18.590016,73.900547,3/14/2022,17:15:00,17:30:00,conditions Fog,Medium ,Potatoes ,motorcycle ,2,No ,(min) 36,7
0x728A,PUNERES02DEL01,34,4.1,18.55144,73.804855,18.56144,73.814855,03/11/2022,11:10:00,11:20:00,conditions Cloudy,High ,Potatoes ,truck ,0,No ,(min) 35,7
0xD306,GOARES11DEL03,26,4.8,15.544419,73.755736,15.604419,73.815736,2/13/2022,22:30:00,22:35:00,conditions Windy,Low ,Cabbage ,motorcycle ,0,No ,(min) 14,7
0x5064,BANGRES13DEL03,21,4.2,12.935662,77.61413,12.995662,77.67413,03/07/2022,23:40:00,23:45:00,conditions Stormy,Low ,Potatoes ,motorcycle ,0,No ,(min) 23,7
0xD8AF,ALHRES12DEL03,22,4.7,25.443994,81.860187,25.583994,82.000187,2/16/2022,22:55:00,23:10:00,conditions Cloudy,Low ,Potatoes ,van ,0,No ,(min) 26,7
0x1C54,MYSRES16DEL03,26,4.6,12.316967,76.603067,12.346967,76.633067,3/17/2022,20:15:00,20:20:00,conditions Cloudy,Jam ,Cabbage ,motorcycle ,1,No ,(min) 21,7
0x30DF,INDORES09DEL03,25,4.9,22.725835,75.887648,22.815835,75.977648,04/06/2022,20:30:00,20:35:00,conditions Windy,Jam ,Cabbage ,truck ,1,No ,(min) 28,7
0x726E,MYSRES20DEL03,32,5,12.337978,76.616792,12.397978,76.676792,03/01/2022,21:45:00,21:55:00,conditions Stormy,Jam ,Potatoes ,motorcycle ,0,No ,(min) 33,7
0x7170,BANGRES03DEL02,23,4.6,12.979166,77.640709,13.029166,77.690709,03/03/2022,18:55:00,19:00:00,conditions Stormy,Medium ,Lettuce,motorcycle ,1,No ,(min) 21,3
0x675A,VADRES05DEL02,26,4.4,22.310526,73.170937,22.330526,73.190937,03/09/2022,8:40:00,8:55:00,conditions Stormy,Low ,Potatoes ,motorcycle ,1,No ,(min) 22,7
0x310E,RANCHIRES01DEL01,37,5,23.416792,85.316842,23.426792,85.326842,3/15/2022,11:50:00,12:00:00,conditions Fog,High ,Cabbage ,motorcycle ,0,No ,(min) 36,7
0x5BCA,MYSRES20DEL01,38,4.2,12.337978,76.616792,12.377978,76.656792,03/05/2022,13:25:00,13:40:00,conditions Fog,High ,Lettuce ,motorcycle ,0,No ,(min) 33,3
0x1275,MYSRES09DEL02,20,4.4,12.323194,76.630583,12.373194,76.680583,3/15/2022,19:30:00,19:35:00,conditions Fog,Jam ,Cabbage ,truck ,1,No ,(min) 34,7
0x3442,INDORES11DEL01,20,4.9,22.751234,75.88949,22.861234,75.99949,3/31/2022,18:30:00,18:40:00,conditions Windy,Medium ,Potatoes ,truck ,1,No ,(min) 24,7
0xA816,MUMRES16DEL03,29,5,19.120083,72.907385,19.210083,72.997385,3/23/2022,21:00:00,21:05:00,conditions Fog,Jam ,Potatoes ,motorcycle ,1,No ,(min) 48,7
0x9DCA,VADRES01DEL02,27,4.8,22.307898,73.167788,22.327898,73.187788,04/01/2022,9:55:00,10:10:00,conditions Stormy,Low ,Lettuce ,truck ,1,No ,(min) 16,3
0x2AA7,CHENRES04DEL01,21,4.6,13.02978,80.208812,13.13978,80.318812,3/20/2022,20:55:00,21:05:00,conditions Rainy,Jam ,Potatoes ,truck ,1,No ,(min) 24,7
0xA189,SURRES04DEL01,37,4.8,21.173493,72.801953,21.243493,72.871953,3/14/2022,20:55:00,21:05:00,conditions Stormy,Jam ,Lettuce ,motorcycle ,2,No ,(min) 37,3
0x4700,COIMBRES19DEL01,35,4.9,11.022298,76.998349,11.092298,77.068349,3/27/2022,19:35:00,19:40:00,conditions Fog,Jam ,Cabbage ,motorcycle ,1,No ,(min) 48,6
0x7823,SURRES16DEL03,26,4.7,21.160437,72.774209,21.220437,72.834209,3/24/2022,18:40:00,18:45:00,conditions Stormy,Medium ,Lettuce ,motorcycle ,0,No ,(min) 11,3
0xD7AA,KNPRES11DEL02,37,4.9,26.474986,80.342796,26.494986,80.362796,2/17/2022,8:25:00,8:35:00,conditions Sunny,Low ,Cabbage ,motorcycle ,0,No ,(min) 14,4
0x3E82,PUNERES06DEL02,23,5,18.546258,73.904337,18.676258,74.034337,3/25/2022,19:25:00,19:40:00,conditions Sunny,Jam ,Lettuce,motorcycle ,1,No ,(min) 24,3
0x323A,PUNERES15DEL03,34,4.5,18.636215,73.751081,18.726215,73.841081,3/31/2022,22:50:00,22:55:00,conditions Rainy,Low ,Potatoes ,motorcycle ,0,No ,(min) 18,7
0x4E87,VADRES05DEL01,31,4.3,22.310526,73.170937,22.420526,73.280937,03/04/2022,22:00:00,22:05:00,conditions Fog,Jam ,Lettuce ,motorcycle ,1,No ,(min) 37,3
0xC452,KOCRES05DEL03,36,4.4,9.970717,76.285447,10.060717,76.375447,2/16/2022,19:20:00,19:30:00,conditions Stormy,Jam ,Lettuce ,truck ,1,No ,(min) 39,3
0xB619,INDORES13DEL01,35,4.8,22.745049,75.892471,22.815049,75.962471,03/06/2022,23:00:00,23:15:00,conditions Sunny,Low ,Cabbage ,truck ,1,No ,(min) 20,7
0x1420,SURRES01DEL02,20,4.9,21.186438,72.794115,21.236438,72.844115,03/07/2022,22:00:00,22:10:00,conditions Rainy,Jam ,Lettuce ,motorcycle ,0,No ,(min) 16,3
0x8CB2,PUNERES02DEL01,23,4.6,18.55144,73.804855,18.59144,73.844855,3/26/2022,12:20:00,12:25:00,conditions Windy,High ,Cabbage ,truck ,0,No ,(min) 21,7
0x1BEC,HYDRES02DEL01,24,4.7,17.41233,78.449654,17.42233,78.459654,03/11/2022,12:00:00,12:10:00,conditions Sunny,High ,Potatoes ,van ,0,No ,(min) 13,7
0x33FD,RANCHIRES17DEL03,24,4.8,23.374878,85.335739,23.404878,85.365739,3/30/2022,17:15:00,17:30:00,conditions Fog,Medium ,Lettuce ,motorcycle ,1,No ,(min) 29,3
0x791A,BANGRES06DEL02,37,4.6,12.979096,77.640625,13.109096,77.770625,3/23/2022,17:40:00,17:55:00,conditions Sunny,Medium ,Potatoes ,motorcycle ,1,No ,(min) 36,7
0x2E4E,CHENRES18DEL02,31,4.8,12.981615,80.231598,13.031615,80.281598,3/28/2022,21:00:00,21:10:00,conditions Cloudy,Jam ,Potatoes ,motorcycle ,1,No ,(min) 30,7
0x4585,COIMBRES07DEL02,28,4.7,10.96185,76.971082,11.09185,77.101082,03/12/2022,19:30:00,19:45:00,conditions Sunny,Jam ,Carrots ,motorcycle ,1,No ,(min) 24,7
0xA80B,SURRES08DEL02,34,4.6,21.173343,72.792731,21.223343,72.842731,03/03/2022,0:00:00,0:15:00,conditions Cloudy,Low ,Lettuce ,motorcycle ,1,No ,(min) 19,3
0xDF6C,LUDHRES01DEL02,36,5,30.873988,75.842739,31.003988,75.972739,2/18/2022,22:35:00,22:50:00,conditions Stormy,Low ,Lettuce ,motorcycle ,1,No ,(min) 27,3
0xC297,AURGRES18DEL01,30,3.7,19.888716,75.321461,19.998716,75.431461,2/18/2022,21:30:00,21:40:00,conditions Stormy,Jam ,Cabbage ,motorcycle ,1,No ,(min) 34,7
0xE48,SURRES07DEL02,24,4.6,21.170798,72.790489,21.250798,72.870489,3/16/2022,22:40:00,22:50:00,conditions Stormy,Low ,Potatoes ,motorcycle ,1,No ,(min) 21,7
0x5D92,PUNERES09DEL03,24,4.7,18.536562,73.896485,18.626562,73.986485,03/06/2022,21:20:00,21:35:00,conditions Windy,Jam ,Potatoes ,motorcycle ,0,No ,(min) 38,7
0x708B,SURRES06DEL02,24,4.9,21.185047,72.80859,21.205047,72.82859,03/01/2022,10:20:00,10:25:00,conditions Sunny,Low ,Carrots ,motorcycle ,1,No ,(min) 18,7
0x1CF1,SURRES08DEL03,31,4.7,21.173343,72.792731,21.263343,72.882731,3/31/2022,19:10:00,19:15:00,conditions Fog,Jam ,Carrots ,motorcycle ,2,No ,(min) 41,7
0x1F29,VADRES14DEL03,32,4.9,22.311603,73.165012,22.401603,73.255012,3/14/2022,21:50:00,22:00:00,conditions Fog,Jam ,Lettuce ,motorcycle ,0,No ,(min) 42,3
0xB5DB,BANGRES08DEL01,33,4.1,12.906229,77.596791,13.016229,77.706791,03/06/2022,21:40:00,21:50:00,conditions Rainy,Jam ,Cabbage ,motorcycle ,1,No ,(min) 35,7
0x7023,RANCHIRES07DEL02,37,4.7,23.359407,85.325055,23.439407,85.405055,3/25/2022,22:45:00,23:00:00,conditions Windy,Low ,Lettuce ,motorcycle ,1,No ,(min) 20,3
0x4B4E,CHENRES08DEL03,31,4.9,13.022394,80.242439,13.052394,80.272439,04/03/2022,20:55:00,21:00:00,conditions Windy,Jam ,Potatoes ,van ,1,No ,(min) 30,7
0x907,RANCHIRES08DEL01,23,4.8,23.353783,85.326967,23.423783,85.396967,3/20/2022,23:40:00,23:45:00,conditions Rainy,Low ,Lettuce ,motorcycle ,1,No ,(min) 15,3
0x5E14,VADRES19DEL02,38,4.3,22.311844,73.165081,22.441844,73.295081,3/25/2022,21:25:00,21:35:00,conditions Fog,Jam ,Potatoes ,van ,1,Yes ,(min) 48,7
0xD8DC,AURGRES14DEL01,28,4.5,19.875016,75.322405,19.985016,75.432405,2/14/2022,22:40:00,22:45:00,conditions Cloudy,Low ,Cabbage ,motorcycle ,1,No ,(min) 28,7
0xA98F,COIMBRES19DEL03,27,4.8,11.022298,76.998349,11.112298,77.088349,3/31/2022,23:00:00,23:10:00,conditions Fog,Low , Potatoes ,motorcycle ,1,No ,(min) 24,7
0x8C7B,PUNERES04DEL01,20,4.6,18.51421,73.838429,18.55421,73.878429,3/15/2022,16:45:00,16:50:00,conditions Sunny,Medium ,Lettuce ,motorcycle ,1,No ,(min) 14,3
0x4142,INDORES15DEL02,37,4.9,22.760072,75.892574,22.780072,75.912574,03/03/2022,10:55:00,11:10:00,conditions Cloudy,Low ,Lettuce ,van ,0,No ,(min) 19,3
0xA989,HYDRES15DEL01,21,4.3,17.45971,78.368855,17.56971,78.478855,03/10/2022,17:45:00,17:50:00,conditions Stormy,Medium ,Potatoes ,motorcycle ,1,No ,(min) 34,7
0x2213,COIMBRES010DEL02,23,4.6,11.003008,76.97544,11.133009,77.10544,03/04/2022,17:35:00,17:50:00,conditions Sunny,Medium ,Potatoes ,truck ,0,No ,(min) 13,7
0x9EA4,PUNERES20DEL02,27,4.9,18.592718,73.773572,18.642718,73.823572,03/03/2022,18:30:00,18:40:00,conditions Stormy,Medium ,Potatoes ,motorcycle ,1,No ,(min) 19,7
0xD1DE,LUDHRES01DEL02,38,4.2,30.873988,75.842739,30.893988,75.862739,2/17/2022,11:40:00,11:45:00,conditions Fog,High ,Potatoes ,motorcycle ,1,No ,(min) 31,7
0xAE16,INDORES07DEL01,35,5,22.722634,75.886959,22.792634,75.956959,3/14/2022,21:50:00,22:00:00,conditions Cloudy,Jam ,Lettuce ,truck ,3,No ,(min) 47,3
0x2533,SURRES13DEL03,36,4.3,21.170096,72.789122,21.230096,72.849122,03/03/2022,23:20:00,23:25:00,conditions Stormy,Low ,Lettuce ,motorcycle ,1,No ,(min) 31,3
0xCF52,KOLRES12DEL03,26,4.1,22.551084,88.354127,22.581084,88.384127,2/13/2022,23:25:00,23:35:00,conditions Stormy,Low ,Potatoes ,motorcycle ,0,No ,(min) 21,7
0x81E9,HYDRES19DEL03,33,4.5,17.458998,78.500366,17.518998,78.560366,03/07/2022,17:50:00,17:55:00,conditions Sunny,Medium ,Potatoes ,motorcycle ,1,No ,(min) 24,7
0x233B,INDORES11DEL01,28,4.2,22.751234,75.88949,22.821234,75.95949,3/25/2022,14:55:00,21:45:00,conditions Rainy,Jam ,Potatoes ,motorcycle ,0,No ,(min) 31,7
0xC51,INDORES04DEL02,21,4.7,22.753659,75.903365,22.883659,76.033365,3/16/2022,17:10:00,17:15:00,conditions Cloudy,Medium ,Potatoes ,truck ,1,No ,(min) 35,7
0x603B,MYSRES02DEL02,25,4.6,12.304569,76.643622,12.384569,76.723622,03/06/2022,17:20:00,17:30:00,conditions Sunny,Medium ,Cabbage ,motorcycle ,0,No ,(min) 15,7
0x401,BANGRES20DEL03,28,4.2,12.972161,77.596014,13.062161,77.686014,03/10/2022,14:55:00,20:35:00,conditions Summer,Low,Cabbage ,truck ,1,No ,(min) 14,7
0x228A,JAPRES15DEL02,39,4.9,26.891191,75.802083,26.911191,75.822083,04/03/2022,10:25:00,10:30:00,conditions Fog,Low ,Potatoes ,motorcycle ,1,No ,(min) 19,7
0x6811,INDORES04DEL02,32,4.8,22.753659,75.903365,22.773659,75.923365,03/07/2022,9:30:00,9:35:00,conditions Stormy,Low ,Lettuce ,truck ,1,No ,(min) 20,3
0x1740,PUNERES05DEL01,31,4.8,18.543626,73.905101,18.583626,73.945101,3/15/2022,16:15:00,16:20:00,conditions Cloudy,Medium ,Potatoes ,motorcycle ,0,No ,(min) 19,7
0x6E40,HYDRES04DEL01,28,4.7,17.411028,78.329645,17.481028,78.399645,03/04/2022,22:30:00,22:35:00,conditions Windy,Low ,Cabbage ,truck ,0,No ,(min) 17,7
0xC980,KOLRES17DEL03,24,4.7,22.569358,88.433452,22.659358,88.523452,2/14/2022,17:45:00,18:00:00,conditions Rainy,Medium , Potatoes ,truck ,1,No ,(min) 18,7
0x9999,JAPRES05DEL02,27,4.4,26.905287,75.794592,26.925287,75.814592,03/09/2022,10:20:00,10:35:00,conditions Rainy,Low ,Lettuce ,motorcycle ,1,No ,(min) 15,3
0x91CF,BANGRES18DEL01,37,4.7,12.913041,77.683237,12.983041,77.753237,3/14/2022,18:35:00,18:45:00,conditions Sunny,Medium ,Lettuce ,motorcycle ,0,No ,(min) 39,3
0x50CB,RANCHIRES08DEL02,39,4.3,23.353783,85.326967,23.483783,85.456967,3/31/2022,19:15:00,19:30:00,conditions Windy,Jam ,Cabbage ,motorcycle ,1,No ,(min) 35,7
0xA805,RANCHIRES17DEL02,34,4.8,23.374878,85.335739,23.454878,85.415739,03/02/2022,17:30:00,17:45:00,conditions Windy,Medium ,Lettuce ,motorcycle ,1,No ,(min) 25,3
0x469E,SURRES05DEL02,38,5,21.175104,72.804342,21.255104,72.884342,03/04/2022,22:40:00,22:45:00,conditions Cloudy,Low ,Potatoes ,truck ,1,No ,(min) 27,7
0x109A,CHENRES06DEL02,29,4.7,13.054347,80.257221,13.104347,80.307221,3/28/2022,18:30:00,18:35:00,conditions Cloudy,Medium ,Lettuce ,motorcycle ,0,No ,(min) 12,3
0x9048,RANCHIRES13DEL03,31,4.8,23.374989,85.335486,23.404989,85.365486,3/19/2022,22:55:00,23:00:00,conditions Sunny,Low ,Lettuce ,motorcycle ,1,No ,(min) 23,3
0xD674,KOLRES07DEL02,33,4.9,22.547186,88.35068,22.567186,88.37068,2/17/2022,11:20:00,11:35:00,conditions Stormy,High ,Cabbage ,motorcycle ,1,No ,(min) 36,7
0x865,MUMRES16DEL03,28,4.2,19.120083,72.907385,19.150083,72.937385,3/24/2022,14:55:00,23:05:00,conditions Summer,Low,Cabbage ,van ,1,No ,(min) 24,7
0xB7ED,JAPRES17DEL03,25,5,26.892312,75.806896,26.982312,75.896896,3/20/2022,21:30:00,21:35:00,conditions Fog,Jam ,Lettuce ,motorcycle ,0,No ,(min) 42,3
0x5EFA,MUMRES01DEL02,39,3.8,19.12663,72.829976,19.25663,72.959976,03/12/2022,23:20:00,23:25:00,conditions Cloudy,Low ,Potatoes ,truck ,0,No ,(min) 37,7
0xCC1B,AGRRES08DEL02,26,4.6,27.160934,78.044095,27.290934,78.174095,2/16/2022,20:00:00,20:10:00,conditions Cloudy,Jam ,Cabbage ,motorcycle ,1,No ,(min) 30,7
0xB99B,INDORES07DEL02,30,4.8,22.722634,75.886959,22.742634,75.906959,04/01/2022,8:55:00,9:00:00,conditions Windy,Low ,Cabbage ,truck ,0,No ,(min) 26,7
0xA644,JAPRES20DEL03,20,4.7,26.956431,75.776649,27.096431,75.916649,03/08/2022,21:45:00,21:55:00,conditions Windy,Jam ,Cabbage ,motorcycle ,0,No ,(min) 25,7
0x8DC0,MUMRES05DEL02,23,4.6,18.927584,72.832585,19.007584,72.912585,03/04/2022,18:20:00,18:25:00,conditions Fog,Medium ,Cabbage ,motorcycle ,1,No ,(min) 39,7
0x8753,PUNERES17DEL01,24,4.9,18.530963,73.828972,18.540963,73.838972,03/03/2022,10:10:00,10:20:00,conditions Rainy,Low ,Potatoes ,truck ,0,No ,(min) 10,7
0xD71B,KOLRES15DEL01,34,4.4,22.552672,88.352885,22.622672,88.422885,02/12/2022,22:55:00,23:10:00,conditions Fog,Low ,Potatoes ,motorcycle ,1,No ,(min) 40,7
0x9247,PUNERES16DEL02,23,4.9,18.536718,73.830327,18.616719,73.910327,03/06/2022,19:35:00,19:40:00,conditions Cloudy,Jam ,Carrots ,motorcycle ,1,No ,(min) 41,7
